2025-08-25 14:13:21 | INFO | postgres_crawler:setup_driver:91 | 使用优化的User-Agent: Safari
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 哪个问卷软件在答题者提交答卷后可以显示不同维度的相应得分，并显示对应的测评结果和建议？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: yolov5 目标检测计数数量错误怎么办？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: yolov5 目标检测计数数量错误怎么办？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 想做在线答题测试，有什么好用的软件?...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 想做在线答题测试，有什么好用的软件?...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 数据测试具体是做什么的？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 数据测试具体是做什么的？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 有没有什么软件可以把选择题录进去，然后变成测试题，写完自动打分的？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 有没有什么软件可以把选择题录进去，然后变成测试题，写完自动打分的？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 手机软件的测试主要有哪些方面去测试，性能测试用什么去测试好？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 手机软件的测试主要有哪些方面去测试，性能测试用什么去测试好？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 数据测试具体是做什么的？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 数据测试具体是做什么的？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 软件测试面试会问哪些问题？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 软件测试面试会问哪些问题？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 面试中被问为什么选择软件测试怎么回答比较好？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 面试中被问为什么选择软件测试怎么回答比较好？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 什么是单光子计数，单光子技术有哪些优点和不足？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 什么是单光子计数，单光子技术有哪些优点和不足？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 有哪些有趣的答题益智APP？比如一站到底、诗词大会那种线上的，求助各位？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 有哪些有趣的答题益智APP？比如一站到底、诗词大会那种线上的，求助各位？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 有没有这种输入几百个数字计算重复出现数字的软件？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 有没有这种输入几百个数字计算重复出现数字的软件？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 如何学习自动化测试？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 如何学习自动化测试？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 如何编写测试用例？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 如何编写测试用例？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 软件功能测试重点工作有哪些？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 软件功能测试重点工作有哪些？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 自我数胎动和胎儿监护仪上的自动胎动功能有何区别？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 自我数胎动和胎儿监护仪上的自动胎动功能有何区别？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 性能测试测试的难点在哪里，之前没怎么做过，不是很了解，最近公司要做app测试，请教？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 性能测试测试的难点在哪里，之前没怎么做过，不是很了解，最近公司要做app测试，请教？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 共有 N 道测试题，答案只有是或否，测试完后会告诉你得分，请用尽可能少的测试次数得到每道题的正确答案...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 共有 N 道测试题，答案只有是或否，测试完后会告诉你得分，请用尽可能少的测试次数得到每道题的正确答案...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 为什么图形推理能测智商？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 为什么图形推理能测智商？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 做软件的功能测试是在浪费时间吗？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 做软件的功能测试是在浪费时间吗？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 统计学中有没有防止调查对象乱回答、撒谎的手段？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 统计学中有没有防止调查对象乱回答、撒谎的手段？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 功能测试一般用什么工具?...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 功能测试一般用什么工具?...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 周易术数为什么一直没有得到国家的认可？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 周易术数为什么一直没有得到国家的认可？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 应试教育下的各科目都主要考验哪些八维功能？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 应试教育下的各科目都主要考验哪些八维功能？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 测试智商的意义是什么？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 测试智商的意义是什么？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 有没有什么软件可以把选择题录进去，然后变成测试题，写完自动打分的？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 有没有什么软件可以把选择题录进去，然后变成测试题，写完自动打分的？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 天津市卫生专业技术人员公开招聘考试模拟试卷部分试题？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 天津市卫生专业技术人员公开招聘考试模拟试卷部分试题？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 京东发短信提醒用户别用比价插件，企业此举背后的动机是什么？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:920 | 搜索结果已添加: 京东发短信提醒用户别用比价插件，企业此举背后的动机是什么？...
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:929 | 搜索完成，共找到并保存 104 个结果
2025-08-25 17:40:26 | INFO | postgres_crawler:search_questions:929 | 搜索完成，共找到并保存 104 个结果
2025-08-25 17:40:26 | INFO | postgres_crawler:crawl_by_keyword:1863 | 处理问题 1/104: 准确率超过99%，可以达到比赛级的水平，视频实测！目前的跳绳APP计数精准度怎么样？...
2025-08-25 17:40:26 | INFO | postgres_crawler:crawl_by_keyword:1863 | 处理问题 1/104: 准确率超过99%，可以达到比赛级的水平，视频实测！目前的跳绳APP计数精准度怎么样？...
2025-08-25 17:40:26 | INFO | postgres_crawler:crawl_question_detail:945 | 开始爬取问题详情 (尝试 1/3): https://www.zhihu.com/question/529605459/answer/2453741874
2025-08-25 17:40:26 | INFO | postgres_crawler:crawl_question_detail:945 | 开始爬取问题详情 (尝试 1/3): https://www.zhihu.com/question/529605459/answer/2453741874
2025-08-25 17:40:32 | INFO | postgres_crawler:get_accurate_answer_count:1756 | 从Card ViewAll的data-za-extra-module获取到item_num: 1
2025-08-25 17:40:32 | INFO | postgres_crawler:get_accurate_answer_count:1756 | 从Card ViewAll的data-za-extra-module获取到item_num: 1
2025-08-25 17:40:32 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 1
2025-08-25 17:40:32 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 1
2025-08-25 17:40:32 | INFO | postgres_crawler:crawl_question_detail:1046 | 使用新方法获取到答案数: 1
2025-08-25 17:40:32 | INFO | postgres_crawler:crawl_question_detail:1046 | 使用新方法获取到答案数: 1
2025-08-25 17:40:32 | INFO | postgres_crawler:crawl_question_detail:1085 | 问题详情已保存并标记为已处理: 准确率超过99%，可以达到比赛级的水平，视频实测！目前的跳绳APP计数精准度怎么样？...
2025-08-25 17:40:32 | INFO | postgres_crawler:crawl_question_detail:1085 | 问题详情已保存并标记为已处理: 准确率超过99%，可以达到比赛级的水平，视频实测！目前的跳绳APP计数精准度怎么样？...
2025-08-25 17:40:32 | INFO | postgres_crawler:crawl_answers:1103 | 开始爬取问题答案: https://www.zhihu.com/question/529605459/answer/2453741874
2025-08-25 17:40:32 | INFO | postgres_crawler:crawl_answers:1103 | 开始爬取问题答案: https://www.zhihu.com/question/529605459/answer/2453741874
2025-08-25 17:40:35 | INFO | postgres_crawler:get_accurate_answer_count:1756 | 从Card ViewAll的data-za-extra-module获取到item_num: 1
2025-08-25 17:40:35 | INFO | postgres_crawler:get_accurate_answer_count:1756 | 从Card ViewAll的data-za-extra-module获取到item_num: 1
2025-08-25 17:40:35 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 1
2025-08-25 17:40:35 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 1
2025-08-25 17:40:35 | INFO | postgres_crawler:crawl_answers:1131 | 预期答案数量: 1
2025-08-25 17:40:35 | INFO | postgres_crawler:crawl_answers:1131 | 预期答案数量: 1
2025-08-25 17:40:35 | INFO | postgres_crawler:crawl_answers:1169 | 通过XPath找到'查看全部回答'按钮: 查看全部 1 个回答
2025-08-25 17:40:35 | INFO | postgres_crawler:crawl_answers:1169 | 通过XPath找到'查看全部回答'按钮: 查看全部 1 个回答
2025-08-25 17:40:35 | INFO | postgres_crawler:crawl_answers:1193 | 发现'查看全部回答'按钮，文本: 查看全部 1 个回答，点击加载全部回答
2025-08-25 17:40:35 | INFO | postgres_crawler:crawl_answers:1193 | 发现'查看全部回答'按钮，文本: 查看全部 1 个回答，点击加载全部回答
2025-08-25 17:40:35 | INFO | postgres_crawler:crawl_answers:1199 | 直接点击'查看全部回答'按钮成功
2025-08-25 17:40:35 | INFO | postgres_crawler:crawl_answers:1199 | 直接点击'查看全部回答'按钮成功
2025-08-25 17:40:41 | INFO | postgres_crawler:crawl_answers:1217 | '查看全部回答'后页面加载完成
2025-08-25 17:40:41 | INFO | postgres_crawler:crawl_answers:1217 | '查看全部回答'后页面加载完成
2025-08-25 17:40:41 | INFO | postgres_crawler:crawl_answers:1311 | 发现'加载更多'按钮，文本: 更多推荐结果，点击加载更多答案
2025-08-25 17:40:41 | INFO | postgres_crawler:crawl_answers:1311 | 发现'加载更多'按钮，文本: 更多推荐结果，点击加载更多答案
2025-08-25 17:40:41 | INFO | postgres_crawler:crawl_answers:1315 | 直接点击'加载更多'按钮成功
2025-08-25 17:40:41 | INFO | postgres_crawler:crawl_answers:1315 | 直接点击'加载更多'按钮成功
2025-08-25 17:40:46 | INFO | postgres_crawler:crawl_answers:1397 | 通过JavaScript成功点击'加载更多'按钮: 通过类名找到并点击了加载更多按钮: .List-header button
2025-08-25 17:40:46 | INFO | postgres_crawler:crawl_answers:1397 | 通过JavaScript成功点击'加载更多'按钮: 通过类名找到并点击了加载更多按钮: .List-header button
2025-08-25 17:40:51 | INFO | postgres_crawler:get_accurate_answer_count:1765 | 未找到Card ViewAll元素，尝试其他data-za-extra-module元素
2025-08-25 17:40:51 | INFO | postgres_crawler:get_accurate_answer_count:1765 | 未找到Card ViewAll元素，尝试其他data-za-extra-module元素
2025-08-25 17:40:51 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 0
2025-08-25 17:40:51 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 0
2025-08-25 17:40:51 | INFO | postgres_crawler:scroll_to_load_more:358 | 通过选择器获取到预期答案数: 1
2025-08-25 17:40:51 | INFO | postgres_crawler:scroll_to_load_more:358 | 通过选择器获取到预期答案数: 1
2025-08-25 17:40:51 | INFO | postgres_crawler:scroll_to_load_more:369 | 开始滚动前，找到 37 个答案
2025-08-25 17:40:51 | INFO | postgres_crawler:scroll_to_load_more:369 | 开始滚动前，找到 37 个答案
2025-08-25 17:40:51 | INFO | postgres_crawler:scroll_to_load_more:379 | 执行第 1 次滚动加载
2025-08-25 17:40:51 | INFO | postgres_crawler:scroll_to_load_more:379 | 执行第 1 次滚动加载
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:439 | 页面高度未变化 1/5，继续滚动 (第1次)
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:439 | 页面高度未变化 1/5，继续滚动 (第1次)
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:451 | 答案数量也未变化: 37，无进展次数: 1/5
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:451 | 答案数量也未变化: 37，无进展次数: 1/5
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:461 | 已加载 37 个答案，接近或超过预期总数 1（连续第1次）
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:461 | 已加载 37 个答案，接近或超过预期总数 1（连续第1次）
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:602 | 当前答案数量: 37，初始答案数量: 37
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:602 | 当前答案数量: 37，初始答案数量: 37
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:656 | 已加载大部分答案：当前 37，预期 1（连续第2次）
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:656 | 已加载大部分答案：当前 37，预期 1（连续第2次）
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:659 | 连续2次达到预期答案数量，停止滚动
2025-08-25 17:40:53 | INFO | postgres_crawler:scroll_to_load_more:659 | 连续2次达到预期答案数量，停止滚动
2025-08-25 17:40:58 | INFO | postgres_crawler:scroll_to_load_more:734 | 执行最后一次特殊滑动策略
2025-08-25 17:40:58 | INFO | postgres_crawler:scroll_to_load_more:734 | 执行最后一次特殊滑动策略
2025-08-25 17:40:58 | INFO | postgres_crawler:scroll_to_load_more:744 | 滚动加载完成，找到 37 个答案，初始有 37 个答案
2025-08-25 17:40:58 | INFO | postgres_crawler:scroll_to_load_more:744 | 滚动加载完成，找到 37 个答案，初始有 37 个答案
2025-08-25 17:40:58 | INFO | postgres_crawler:scroll_to_load_more:749 | 答案加载完成度: 3700.00%（37/1）
2025-08-25 17:40:58 | INFO | postgres_crawler:scroll_to_load_more:749 | 答案加载完成度: 3700.00%（37/1）
2025-08-25 17:40:58 | INFO | postgres_crawler:crawl_answers:1407 | 找到 37 个答案
2025-08-25 17:40:58 | INFO | postgres_crawler:crawl_answers:1407 | 找到 37 个答案
2025-08-25 17:40:59 | INFO | postgres_crawler:crawl_answers:1528 | 答案爬取完成，共保存 0 个答案
2025-08-25 17:40:59 | INFO | postgres_crawler:crawl_answers:1528 | 答案爬取完成，共保存 0 个答案
2025-08-25 17:40:59 | WARNING | postgres_crawler:crawl_answers:1532 | 实际答案数量(0)明显少于预期数量(1)，尝试额外滚动
2025-08-25 17:40:59 | WARNING | postgres_crawler:crawl_answers:1532 | 实际答案数量(0)明显少于预期数量(1)，尝试额外滚动
2025-08-25 17:40:59 | INFO | postgres_crawler:crawl_answers:1536 | 第1次额外滚动尝试
2025-08-25 17:40:59 | INFO | postgres_crawler:crawl_answers:1536 | 第1次额外滚动尝试
2025-08-25 17:40:59 | INFO | postgres_crawler:get_accurate_answer_count:1765 | 未找到Card ViewAll元素，尝试其他data-za-extra-module元素
2025-08-25 17:40:59 | INFO | postgres_crawler:get_accurate_answer_count:1765 | 未找到Card ViewAll元素，尝试其他data-za-extra-module元素
2025-08-25 17:40:59 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 0
2025-08-25 17:40:59 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 0
2025-08-25 17:40:59 | INFO | postgres_crawler:scroll_to_load_more:358 | 通过选择器获取到预期答案数: 1
2025-08-25 17:40:59 | INFO | postgres_crawler:scroll_to_load_more:358 | 通过选择器获取到预期答案数: 1
2025-08-25 17:40:59 | INFO | postgres_crawler:scroll_to_load_more:369 | 开始滚动前，找到 37 个答案
2025-08-25 17:40:59 | INFO | postgres_crawler:scroll_to_load_more:369 | 开始滚动前，找到 37 个答案
2025-08-25 17:40:59 | INFO | postgres_crawler:scroll_to_load_more:379 | 执行第 1 次滚动加载
2025-08-25 17:40:59 | INFO | postgres_crawler:scroll_to_load_more:379 | 执行第 1 次滚动加载
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:439 | 页面高度未变化 1/5，继续滚动 (第1次)
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:439 | 页面高度未变化 1/5，继续滚动 (第1次)
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:451 | 答案数量也未变化: 37，无进展次数: 1/5
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:451 | 答案数量也未变化: 37，无进展次数: 1/5
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:461 | 已加载 37 个答案，接近或超过预期总数 1（连续第1次）
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:461 | 已加载 37 个答案，接近或超过预期总数 1（连续第1次）
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:602 | 当前答案数量: 37，初始答案数量: 37
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:602 | 当前答案数量: 37，初始答案数量: 37
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:656 | 已加载大部分答案：当前 37，预期 1（连续第2次）
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:656 | 已加载大部分答案：当前 37，预期 1（连续第2次）
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:659 | 连续2次达到预期答案数量，停止滚动
2025-08-25 17:41:01 | INFO | postgres_crawler:scroll_to_load_more:659 | 连续2次达到预期答案数量，停止滚动
2025-08-25 17:41:06 | INFO | postgres_crawler:scroll_to_load_more:734 | 执行最后一次特殊滑动策略
2025-08-25 17:41:06 | INFO | postgres_crawler:scroll_to_load_more:734 | 执行最后一次特殊滑动策略
2025-08-25 17:41:06 | INFO | postgres_crawler:scroll_to_load_more:744 | 滚动加载完成，找到 37 个答案，初始有 37 个答案
2025-08-25 17:41:06 | INFO | postgres_crawler:scroll_to_load_more:744 | 滚动加载完成，找到 37 个答案，初始有 37 个答案
2025-08-25 17:41:06 | INFO | postgres_crawler:scroll_to_load_more:749 | 答案加载完成度: 3700.00%（37/1）
2025-08-25 17:41:06 | INFO | postgres_crawler:scroll_to_load_more:749 | 答案加载完成度: 3700.00%（37/1）
2025-08-25 17:41:06 | INFO | postgres_crawler:crawl_answers:1536 | 第2次额外滚动尝试
2025-08-25 17:41:06 | INFO | postgres_crawler:crawl_answers:1536 | 第2次额外滚动尝试
2025-08-25 17:41:06 | INFO | postgres_crawler:get_accurate_answer_count:1765 | 未找到Card ViewAll元素，尝试其他data-za-extra-module元素
2025-08-25 17:41:06 | INFO | postgres_crawler:get_accurate_answer_count:1765 | 未找到Card ViewAll元素，尝试其他data-za-extra-module元素
2025-08-25 17:41:07 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 0
2025-08-25 17:41:07 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 0
2025-08-25 17:41:07 | INFO | postgres_crawler:scroll_to_load_more:358 | 通过选择器获取到预期答案数: 1
2025-08-25 17:41:07 | INFO | postgres_crawler:scroll_to_load_more:358 | 通过选择器获取到预期答案数: 1
2025-08-25 17:41:07 | INFO | postgres_crawler:scroll_to_load_more:369 | 开始滚动前，找到 37 个答案
2025-08-25 17:41:07 | INFO | postgres_crawler:scroll_to_load_more:369 | 开始滚动前，找到 37 个答案
2025-08-25 17:41:07 | INFO | postgres_crawler:scroll_to_load_more:379 | 执行第 1 次滚动加载
2025-08-25 17:41:07 | INFO | postgres_crawler:scroll_to_load_more:379 | 执行第 1 次滚动加载
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:439 | 页面高度未变化 1/5，继续滚动 (第1次)
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:439 | 页面高度未变化 1/5，继续滚动 (第1次)
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:451 | 答案数量也未变化: 37，无进展次数: 1/5
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:451 | 答案数量也未变化: 37，无进展次数: 1/5
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:461 | 已加载 37 个答案，接近或超过预期总数 1（连续第1次）
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:461 | 已加载 37 个答案，接近或超过预期总数 1（连续第1次）
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:602 | 当前答案数量: 37，初始答案数量: 37
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:602 | 当前答案数量: 37，初始答案数量: 37
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:656 | 已加载大部分答案：当前 37，预期 1（连续第2次）
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:656 | 已加载大部分答案：当前 37，预期 1（连续第2次）
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:659 | 连续2次达到预期答案数量，停止滚动
2025-08-25 17:41:09 | INFO | postgres_crawler:scroll_to_load_more:659 | 连续2次达到预期答案数量，停止滚动
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:734 | 执行最后一次特殊滑动策略
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:734 | 执行最后一次特殊滑动策略
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:744 | 滚动加载完成，找到 37 个答案，初始有 37 个答案
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:744 | 滚动加载完成，找到 37 个答案，初始有 37 个答案
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:749 | 答案加载完成度: 3700.00%（37/1）
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:749 | 答案加载完成度: 3700.00%（37/1）
2025-08-25 17:41:14 | INFO | postgres_crawler:crawl_answers:1536 | 第3次额外滚动尝试
2025-08-25 17:41:14 | INFO | postgres_crawler:crawl_answers:1536 | 第3次额外滚动尝试
2025-08-25 17:41:14 | INFO | postgres_crawler:get_accurate_answer_count:1765 | 未找到Card ViewAll元素，尝试其他data-za-extra-module元素
2025-08-25 17:41:14 | INFO | postgres_crawler:get_accurate_answer_count:1765 | 未找到Card ViewAll元素，尝试其他data-za-extra-module元素
2025-08-25 17:41:14 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 0
2025-08-25 17:41:14 | INFO | postgres_crawler:get_accurate_answer_count:1783 | 最终统计的回答数量: 0
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:358 | 通过选择器获取到预期答案数: 1
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:358 | 通过选择器获取到预期答案数: 1
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:369 | 开始滚动前，找到 37 个答案
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:369 | 开始滚动前，找到 37 个答案
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:379 | 执行第 1 次滚动加载
2025-08-25 17:41:14 | INFO | postgres_crawler:scroll_to_load_more:379 | 执行第 1 次滚动加载
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:439 | 页面高度未变化 1/5，继续滚动 (第1次)
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:439 | 页面高度未变化 1/5，继续滚动 (第1次)
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:451 | 答案数量也未变化: 37，无进展次数: 1/5
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:451 | 答案数量也未变化: 37，无进展次数: 1/5
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:461 | 已加载 37 个答案，接近或超过预期总数 1（连续第1次）
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:461 | 已加载 37 个答案，接近或超过预期总数 1（连续第1次）
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:602 | 当前答案数量: 37，初始答案数量: 37
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:602 | 当前答案数量: 37，初始答案数量: 37
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:656 | 已加载大部分答案：当前 37，预期 1（连续第2次）
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:656 | 已加载大部分答案：当前 37，预期 1（连续第2次）
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:659 | 连续2次达到预期答案数量，停止滚动
2025-08-25 17:41:16 | INFO | postgres_crawler:scroll_to_load_more:659 | 连续2次达到预期答案数量，停止滚动
2025-08-25 17:41:21 | INFO | postgres_crawler:scroll_to_load_more:734 | 执行最后一次特殊滑动策略
2025-08-25 17:41:21 | INFO | postgres_crawler:scroll_to_load_more:734 | 执行最后一次特殊滑动策略
2025-08-25 17:41:21 | INFO | postgres_crawler:scroll_to_load_more:744 | 滚动加载完成，找到 37 个答案，初始有 37 个答案
2025-08-25 17:41:21 | INFO | postgres_crawler:scroll_to_load_more:744 | 滚动加载完成，找到 37 个答案，初始有 37 个答案
2025-08-25 17:41:21 | INFO | postgres_crawler:scroll_to_load_more:749 | 答案加载完成度: 3700.00%（37/1）
2025-08-25 17:41:21 | INFO | postgres_crawler:scroll_to_load_more:749 | 答案加载完成度: 3700.00%（37/1）
2025-08-25 17:41:22 | INFO | postgres_crawler:crawl_answers:1553 | 答案覆盖率: 0.0% (0/1)
2025-08-25 17:41:22 | INFO | postgres_crawler:crawl_answers:1553 | 答案覆盖率: 0.0% (0/1)
